Dis No,Hazard  Group,Hazard Type,Specific Hazard Name,Hazard Type Final,ISO,Data Source Type,Source Level,Source Origin,Reliability Rating,Start Year,Start Month,Start Day,End Year,End Month,End Day,Event Season,Data Entry Date,Data Last Updated,Magnitude,Magnitude Scale,Region,Country,Total Deaths,No. Affected,Location,Total Economic Loss,No. Houses Damaged/Destroyed,No. Houses Damaged,No. Houses Destroyed,No. Infrastucture Destroyed/Damaged,Gender Data Availability,No.Gender Female,No.Gender Male,No. Gender Other,No. Children,No. Disabled Population,Glide Number,Source Website,Complimentry Resources,
MET-20120911-WBTC-SRB-0002,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,9,11,2012,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Ražanj,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,Ватра је захватила суву траву и ниско растиње кроз храстову и борову шуму на површини око 80 хектара.
MET-20120716-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,7,16,2012,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Novi Pazar-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"Пожар се повремено појављује, сузбијање пожара свакодневно."
MET-20121001-WBTC-SRB-0003,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,10,1,2012,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Nova Varoš,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"Око 12:30 часова, дошло је до пожара у месту Доња Бела Река, општина Нова Варош, који је захватио ниско растиње, клеку и ливаде на око 40 хектара неприступачног  терена. Пожар се проширио и на територију општине Ариље."
MET-20120927-WBTC-SRB-0002,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,9,27,2012,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Nova Varoš,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"Захваћена је трава, ниско растиње и борова шума на површини од око 10 хектара."
MET-20120924-WBTC-SRB-0004,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,9,24,2012,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kuršumlija,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"Ватра је захватила суву траву и ниско растиње у храстовој шуми, на површини од 15 хектара."
MET-20120610-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,6,10,2012,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kuršumlija,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"Пожаром је била захваћена површина од 20 хектара, суве траве ниског растиња и мањи део борове шуме."
MET-20120821-WBTC-SRB-0002,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,8,21,2012,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kruševac-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"шумског пожара у којем је горела мешовита шума, сува трава и коров на површини од око 100 хектара."
MET-20120714-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,7,14,2012,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kraljevo-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
MET-20120929-WBTC-SRB-0005,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,9,29,2012,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kraljevo-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,Захватио површину од око 10 хектара суве траве и ниског растиња.
MET-20120830-WBTC-SRB-0006,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,8,30,2012,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kragujevac-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,Пожаром је захваћено око 20 до 25 хектара суве траве и ниског растиња.
MET-20120908-WBTC-SRB-0003,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,9,8,2012,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Koceljeva,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"У месту Баталаге, општина Коцељева, дошло је до пожара који је захватио око 30 хектара ниског растиња."
MET-20121020-WBTC-SRB-0002,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,10,20,2012,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kosjerić,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"Према информацији Оперативног центра у Ужицу, у 11:20 часова, избио је пожар у атару села Маковиште, општина Косјерић. Ватра је захватила суву траву, ниско растиње и мешану шуму на површини од око 15 хектара. Пожар је локализован у 12.30 часова."
MET-20120807-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,8,7,2012,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Knjaževac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,Пожаром је захваћена сува трава и ниско растиње на површини од око 300 хектара.
MET-20121011-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,10,11,2012,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Knjaževac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"У 10:55 часова у селу Радичевац, општина Књажевац, дошло је до пожара на површини од око 20 хектара. Горела је  сува трава и ниско растиње. У гашењу пожара учествовало је 11 ватрогасаца-спасилаца са 4 возила из ВСЈ Зајечар и Књажевац. Пожар је ликвидиран у 22:00 часова. Није било повређених лица."
MET-20121008-WBTC-SRB-0004,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,10,8,2012,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Knjaževac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
MET-20120902-WBTC-SRB-0002,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,9,2,2012,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Knjaževac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,Пожар који је захватио суву траву и ниско растиње на површини око 200 хектара.
MET-20120905-WBTC-SRB-0003,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,9,5,2012,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Knjaževac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"У атару села Ошљане, општина Књажевац, дошло је до пожара на отвореном простору. Пожар је захватио суву траву и ниско растиње кроз листопадну шуму, на површини око 50 хектара."
MET-20120818-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,8,18,2012,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Knjaževac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,пожар који је захватио суву траву и ниско растиње.У пожару је изгорео виноград и воћњак.
MET-20120823-WBTC-SRB-0004,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,8,23,2012,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Knjaževac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"Захваћено је ниско растиње, и приземни део листопадне и борове шуме."
MET-20120825-WBTC-SRB-0002,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,8,25,2012,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Knjaževac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"пожаром је захваћено око 80 хектара суве траве, ниског растиња, наслага лишћа кроз листопадну и четинарску шуму, винограда и воћњака."
MET-20120819-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,8,19,2012,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Knić,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,пожар у мешовитој шуми
MET-20120913-WBTC-SRB-0003,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,9,13,2012,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kladovo,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,Пожар је захватио око 30 хектара макије и ниског растиња.
MET-20120924-WBTC-SRB-0005,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,9,24,2012,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kladovo,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"Ватра је захватила ниско растиње, винограде и засад кукуруза, на укупној површини од око 50 хектара."
MET-20120925-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,9,25,2012,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kladovo,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,Горела је сува трава и ниско растиње на површини од око 100 хектара.
MET-20121002-WBTC-SRB-0003,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,10,2,2012,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kladovo,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"У 10:50 часова, у атару села Вајуга, општина Кладово, дошло је до пожара на отвореном простору у којем је горела трава и ниско растиње на површини око 15 хектара."
MET-20120902-WBTC-SRB-0003,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,9,2,2012,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Ivanjica,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"Пожаром је захваћена трава, ниско растиње и букова шума на површини око 20 хектара."
MET-20120816-WBTC-SRB-0002,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,8,16,2012,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Zaječar-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,пожаром је била захваћена сува трава и ниско растиње кроз багремову и церову шуму.
MET-20120909-WBTC-SRB-0002,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,9,9,2012,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kuršumlija,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"У атару села Игриште, општина Куршумлија, избио је шумски пожар. Пожар је захватио приземно храстову и букову шуму на површини од 20 хектара."
MET-20120924-WBTC-SRB-0006,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,9,24,2012,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Sremska Mitrovica-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,Ватра је захватила суву траву и ниско растиње на површини од око 15 хектара.
MET-20120922-WBTC-SRB-0002,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,9,22,2012,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Svrljig,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,Горела сува трава и ниско растиње кроз храстову шуму на површини око 15 хектара и борова шума на површини од око 1 хектар.
MET-20120824-WBTC-SRB-0003,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,8,24,2012,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Svilajnac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,Ватра је захватила око 50 хектара траве и ниског растиња.
MET-20121002-WBTC-SRB-0004,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,10,2,2012,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kuršumlija,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"16 У 14:35 часова, у атару села Мирница, општина  Куршумлија, избио је пожар на отвореном простору у којем је горела сува трава и  ниско растиње кроз храстову шуму на површини око 15 хектара."
MET-20120717-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,7,17,2012,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kuršumlija,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
MET-20120801-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,8,1,2012,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kuršumlija,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,пожар у којем је горела сува трава и ниско растиње кроз храстову шуму и на ливадама на површини од око 20 хектара.
MET-20120728-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,7,28,2012,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kuršumlija,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
MET-20120908-WBTC-SRB-0004,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,9,8,2012,0,0,Autumn,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kuršumlija,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"У атару села Купиново, општина Куршумлија, дошло је до пожара који је захватио око 30 хектара суве траве и ниског растиња у храстовој шуми."
MET-20120822-WBTC-SRB-0003,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2012,8,22,2012,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Beograd-Novi Beograd,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,"Изгорело је око 10 хектара ниског растиња, траве, део листопадне шуме и две ромске бараке."
